system:index,crop_id,crop_type,crop_yn,district,intercrop,label,maize,maizeProb,maizeYield,maizeYieldAdj_optimalClass,maizeYield_majorityClass,maize_mono,majorityClass,optimalClass,pct_primary_crop,random_order,season,set,sos_actual,type_int,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,.geo
2022_Season_B_2022_Season_B_00000000000000008027,oaf_17898,nonmaize_annual,crop,55.0,0.0,clb,0,0.18168580532073975,2387.94384765625,-999,-999,0.0,2.0,2.0,100.0,32807,2022_Season_B,training,20220301,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008029,oaf_18338,nonmaize_annual,crop,55.0,0.0,clb,0,0.026530148461461067,1378.231689453125,-999,-999,0.0,2.0,2.0,100.0,32809,2022_Season_B,training,20220301,1,268.71414000000004,663.9926399400001,25.768054640193547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000805b,oaf_13530,nonmaize_annual,crop,25.0,0.0,clb,0,0.02682490088045597,2850.26123046875,-999,-999,0.0,2.0,2.0,100.0,32859,2022_Season_B,training,20220301,1,481.77383000000003,1190.4631339300001,34.503088759269076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008065,oaf_22127,nonmaize_annual,crop,55.0,0.0,clb,0,0.24640214443206787,2400.59814453125,-999,-999,0.0,2.0,2.0,100.0,32869,2022_Season_B,training,20220301,1,650.74152,1607.98229592,40.09965456110564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000806c,oaf_17899,nonmaize_annual,crop,41.0,0.0,clb,0,0.1564188152551651,2789.2099609375,-999,-999,0.0,2.0,2.0,100.0,32876,2022_Season_B,training,20220301,1,578.1285400390625,1428.5556223400001,37.79623820355671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000807e,oaf_14353,nonmaize_annual,crop,41.0,0.0,clb,0,0.2610122561454773,3230.658203125,-999,-999,0.0,2.0,2.0,100.0,32894,2022_Season_B,testing,20220301,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008090,oaf_23630,nonmaize_annual,crop,44.0,0.0,clb,0,0.18434402346611023,3431.51708984375,-999,-999,0.0,2.0,2.0,100.0,32912,2022_Season_B,testing,20220301,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000080da,oaf_17012,nonmaize_annual,crop,37.0,0.0,clb,0,0.1583058387041092,2320.33837890625,-999,-999,0.0,5.0,5.0,100.0,32986,2022_Season_B,training,20220301,1,773.767333984375,1911.97907243,43.72618291630314,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000080de,oaf_22523,nonmaize_annual,crop,45.0,0.0,clb,0,0.10709825158119202,4872.29296875,-999,-999,0.0,2.0,2.0,100.0,32990,2022_Season_B,training,20220301,1,1003.6312255859375,2479.9726952,49.79932424441119,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000080df,oaf_21804,nonmaize_annual,crop,32.0,0.0,clb,0,0.11136414855718613,2054.82763671875,-999,-999,0.0,2.0,2.0,100.0,32991,2022_Season_B,testing,20220301,1,1019.8187866210938,2519.9722548,50.199325242477116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000080fb,oaf_18795,nonmaize_annual,crop,45.0,0.0,clb,0,0.05509566888213158,4422.43408203125,-999,-999,0.0,2.0,2.0,100.0,33019,2022_Season_B,training,20220301,1,755.42133,1866.6461064300001,43.204700050226016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008115,oaf_15698,nonmaize_annual,crop,55.0,0.0,clb,0,0.02462087757885456,2915.1005859375,-999,-999,0.0,2.0,2.0,100.0,33045,2022_Season_B,training,20220301,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000812b,oaf_14695,nonmaize_annual,crop,45.0,0.0,clb,0,0.10449131578207016,3493.89404296875,-999,-999,0.0,2.0,2.0,100.0,33067,2022_Season_B,training,20220301,1,673.4041100000001,1663.9815558100001,40.79193003291215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008147,oaf_16744,nonmaize_annual,crop,25.0,0.0,clb,0,0.09847579151391983,3042.2470703125,-999,-999,0.0,2.0,2.0,100.0,33095,2022_Season_B,testing,20220301,1,194.25121000000001,479.9947399100001,21.90878225529662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000815b,oaf_14788,nonmaize_annual,crop,35.0,0.0,clb,0,0.16811040043830872,2316.0087890625,-999,-999,0.0,2.0,2.0,100.0,33115,2022_Season_B,testing,20220301,1,735.7264404296875,1817.98003324,42.637777067290926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000081cf,oaf_21105,nonmaize_annual,crop,45.0,0.0,clb,0,0.5316991806030273,4076.1416015625,1043.641845703125,4076.1416015625,0.0,1.0,1.0,100.0,33231,2022_Season_B,training,20220301,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000081db,oaf_21080,nonmaize_annual,crop,36.0,0.0,clb,0,0.37763160467147827,3071.63623046875,978.9451293945312,-999,0.0,2.0,1.0,100.0,33243,2022_Season_B,training,20220301,1,48.562801,119.99868127100001,10.954390958469576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000081dc,oaf_23322,nonmaize_annual,crop,43.0,0.0,clb,0,0.06096228212118149,2255.032470703125,-999,-999,0.0,2.0,2.0,100.0,33244,2022_Season_B,training,20220301,1,503.4343566894531,1243.9863035600001,35.27019001309746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008218,oaf_18987,nonmaize_annual,crop,43.0,0.0,clb,0,0.0993255004286766,2485.50244140625,-999,-999,0.0,2.0,2.0,100.0,33304,2022_Season_B,training,20220301,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008237,oaf_25027,nonmaize_annual,crop,44.0,0.0,clb,0,0.02958369255065918,2966.70361328125,-999,-999,0.0,2.0,2.0,100.0,33335,2022_Season_B,training,20220301,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000823c,oaf_15006,nonmaize_annual,crop,45.0,0.0,clb,0,0.043756403028964996,4317.15771484375,-999,-999,0.0,2.0,2.0,100.0,33340,2022_Season_B,training,20220301,1,728.4420200000001,1799.9802314200003,42.42617389560365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000082b1,oaf_20156,nonmaize_annual,crop,43.0,0.0,clb,0,0.4854160249233246,3318.7919921875,1256.290771484375,3318.7919921875,0.0,1.0,1.0,100.0,33457,2022_Season_B,training,20220301,1,1295.0081,3199.9650151,56.56823326832826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000082c6,oaf_22649,nonmaize_annual,crop,25.0,1.0,clb,0,0.4047357439994812,3275.24072265625,-999,-999,0.0,2.0,2.0,100.0,33478,2022_Season_B,training,20220301,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008323,oaf_16973,nonmaize_annual,crop,55.0,0.0,clb,0,0.12917830049991608,3511.8642578125,-999,-999,0.0,2.0,2.0,100.0,33571,2022_Season_B,training,20220301,1,372.31479,919.9898460900001,30.331334393494792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008338,oaf_18950,nonmaize_annual,crop,55.0,0.0,clb,0,0.04238355904817581,2871.34033203125,-999,-999,0.0,2.0,2.0,100.0,33592,2022_Season_B,training,20220301,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000833e,oaf_19421,nonmaize_annual,crop,32.0,0.0,clb,0,0.17685988545417786,2519.28466796875,-999,-999,0.0,2.0,2.0,100.0,33598,2022_Season_B,training,20220301,1,540.6658325195312,1335.9852659300002,36.55113221132829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008365,oaf_24026,nonmaize_annual,crop,45.0,0.0,clb,0,0.03689032793045044,3582.27783203125,-999,-999,0.0,2.0,2.0,100.0,33637,2022_Season_B,training,20220301,1,647.6658900000001,1600.3824141900004,40.00477989178294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000083a2,oaf_20098,nonmaize_annual,crop,42.0,0.0,clb,0,0.18973122537136078,2795.09814453125,-999,-999,0.0,2.0,2.0,100.0,33698,2022_Season_B,testing,20220301,1,770.83807,1904.74087097,43.64333707417433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000083a6,oaf_19591,nonmaize_annual,crop,43.0,0.0,clb,0,0.1786014586687088,3613.4287109375,-999,-999,0.0,2.0,2.0,100.0,33702,2022_Season_B,training,20220301,1,288.94867000000005,713.9921635700001,26.720631795861415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000083fb,oaf_19956,nonmaize_annual,crop,26.0,0.0,clb,0,0.020516274496912956,2376.3173828125,-999,-999,0.0,2.0,2.0,100.0,33787,2022_Season_B,training,20220301,1,60.12537384033203,148.569799154,12.188921164483755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008409,oaf_22435,nonmaize_annual,crop,44.0,0.0,clb,0,0.22508782148361206,4674.8056640625,-999,-999,0.0,5.0,5.0,100.0,33801,2022_Season_B,training,20220301,1,728.4420200000001,1799.9802314200003,42.42617389560365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008436,oaf_18425,nonmaize_annual,crop,31.0,0.0,clb,0,0.45313596725463867,2270.046875,-999,2270.046875,0.0,1.0,2.0,100.0,33846,2022_Season_B,testing,20220301,1,1173.6009521484375,2899.9680710000002,53.85135161720642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008451,oaf_13851,nonmaize_annual,crop,25.0,0.0,clb,0,0.13034959137439728,2777.333984375,-999,-999,0.0,2.0,2.0,100.0,33873,2022_Season_B,training,20220301,1,307.56439,759.99160769,27.567945293220532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008489,oaf_15433,nonmaize_annual,crop,55.0,0.0,clb,0,0.08069723099470139,3052.75830078125,-999,-999,0.0,2.0,2.0,100.0,33929,2022_Season_B,testing,20220301,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000849e,oaf_21986,nonmaize_annual,crop,32.0,0.0,clb,0,0.11635348200798035,2208.144775390625,-999,-999,0.0,5.0,5.0,100.0,33950,2022_Season_B,training,20220301,1,323.75201000000004,799.9912167100001,28.28411597893772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000084af,oaf_24826,nonmaize_annual,crop,42.0,0.0,clb,0,0.12234324216842651,2670.9169921875,-999,-999,0.0,2.0,2.0,100.0,33967,2022_Season_B,training,20220301,1,161.87601,399.99562071,19.99989051745034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000084bb,oaf_18140,nonmaize_annual,crop,55.0,0.0,clb,0,0.09944549947977066,3696.68896484375,-999,-999,0.0,2.0,2.0,100.0,33979,2022_Season_B,training,20220301,1,542.28461,1339.9852713100001,36.60580925631887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000084fd,oaf_22246,nonmaize_annual,crop,25.0,0.0,clb,0,0.1161060556769371,3174.50341796875,-999,-999,0.0,2.0,2.0,100.0,34045,2022_Season_B,training,20220301,1,356.127197265625,879.9903112000001,29.664630643242468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000853b,oaf_21868,nonmaize_annual,crop,45.0,0.0,clb,0,0.21570833027362823,2596.72216796875,-999,-999,0.0,2.0,2.0,100.0,34107,2022_Season_B,training,20220301,1,890.3179900000001,2199.9757532900003,46.903899126725065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008543,oaf_23696,nonmaize_annual,crop,33.0,0.0,clb,0,0.15583471953868866,1837.61572265625,-999,-999,0.0,2.0,2.0,100.0,34115,2022_Season_B,training,20220301,1,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000854d,oaf_22057,nonmaize_annual,crop,37.0,0.0,clb,0,0.09550275653600693,2124.50537109375,-999,-999,0.0,2.0,2.0,100.0,34125,2022_Season_B,training,20220301,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008551,oaf_20317,nonmaize_annual,crop,37.0,0.0,clb,0,0.10850144177675247,2342.28515625,-999,-999,0.0,2.0,2.0,100.0,34129,2022_Season_B,testing,20220301,1,242.81399536132812,599.993394,24.494762583050278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000855a,oaf_21407,nonmaize_annual,crop,43.0,0.0,clb,0,0.09414955228567123,4361.92578125,-999,-999,0.0,8.0,8.0,100.0,34138,2022_Season_B,training,20220301,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008575,oaf_21877,nonmaize_annual,crop,42.0,0.0,clb,0,0.39691951870918274,3463.5341796875,-999,-999,0.0,2.0,2.0,100.0,34165,2022_Season_B,testing,20220301,1,751.5671400000001,1857.1224029400003,43.09434305033551,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008588,oaf_24932,nonmaize_annual,crop,22.0,0.0,clb,0,0.0417778380215168,2549.77734375,-999,-999,0.0,2.0,2.0,100.0,34184,2022_Season_B,training,20220301,1,728.4420200000001,1799.9802314200003,42.42617389560365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000085a2,oaf_13421,nonmaize_annual,crop,55.0,0.0,clb,0,0.1044946163892746,2698.93310546875,-999,-999,0.0,2.0,2.0,100.0,34210,2022_Season_B,testing,20220301,1,712.2543900000001,1759.9805976900002,41.95212268395963,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000085c2,oaf_17683,nonmaize_annual,crop,42.0,0.0,clb,0,0.5268602967262268,3496.2333984375,804.8847045898438,3496.2333984375,0.0,1.0,1.0,100.0,34242,2022_Season_B,training,20220301,1,1133.1319580078125,2799.969172,52.914734923270665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000085cb,oaf_24507,nonmaize_annual,crop,42.0,0.0,clb,0,0.07679957896471024,3233.708984375,-999,-999,0.0,2.0,2.0,100.0,34251,2022_Season_B,training,20220301,1,197.48872000000003,487.9946271200001,22.09060042461499,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000085d1,oaf_23262,nonmaize_annual,crop,37.0,0.0,clb,0,0.10970316082239151,2009.03515625,-999,-999,0.0,2.0,2.0,100.0,34257,2022_Season_B,training,20220301,1,809.3800048828125,1999.9779800000001,44.72111335823383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008613,oaf_19645,nonmaize_annual,crop,25.0,0.0,clb,0,0.31540319323539734,2458.6162109375,-999,-999,0.0,2.0,2.0,100.0,34323,2022_Season_B,testing,20220301,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000861c,oaf_20341,nonmaize_annual,crop,45.0,0.0,clb,0,0.0748550295829773,3418.66845703125,-999,-999,0.0,2.0,2.0,100.0,34332,2022_Season_B,training,20220301,1,566.5659800000001,1399.9845365800002,37.41636722852714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008650,oaf_23759,nonmaize_annual,crop,42.0,0.0,clb,0,0.189346581697464,3323.193359375,-999,-999,0.0,2.0,2.0,100.0,34384,2022_Season_B,training,20220301,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000865d,oaf_15666,nonmaize_annual,crop,42.0,0.0,clb,0,0.12947823107242584,3999.2587890625,-999,-999,0.0,2.0,2.0,100.0,34397,2022_Season_B,training,20220301,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008687,oaf_21011,nonmaize_annual,crop,44.0,0.0,clb,0,0.08175205439329147,3475.67041015625,-999,-999,0.0,2.0,2.0,100.0,34439,2022_Season_B,testing,20220301,1,647.5040300000001,1599.9824581300002,39.999780726023985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000086be,oaf_23537,nonmaize_annual,crop,33.0,0.0,clb,0,0.03687887266278267,3385.59228515625,-999,-999,0.0,2.0,2.0,100.0,34494,2022_Season_B,training,20220301,1,582.7536010742188,1439.9841456000001,37.94712302138332,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000086c2,oaf_20346,nonmaize_annual,crop,45.0,0.0,clb,0,0.04223819077014923,3223.6640625,-999,-999,0.0,2.0,2.0,100.0,34498,2022_Season_B,training,20220301,1,485.62799000000007,1199.9867632900002,34.64082509539864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000086d2,oaf_15066,nonmaize_annual,crop,42.0,0.0,clb,0,0.11841605603694916,4079.26416015625,-999,-999,0.0,2.0,2.0,100.0,34514,2022_Season_B,training,20220301,1,555.00342,1371.41345082,37.03259983879069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_000000000000000086fb,oaf_23709,nonmaize_annual,crop,25.0,0.0,clb,0,0.08181074261665344,3014.75439453125,-999,-999,0.0,2.0,2.0,100.0,34555,2022_Season_B,training,20220301,1,385.41904000000005,952.3704478400001,30.860499798933912,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000870d,oaf_17649,nonmaize_annual,crop,44.0,0.0,clb,0,0.11065838485956192,1975.235595703125,-999,-999,0.0,2.0,2.0,100.0,34573,2022_Season_B,training,20220301,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008769,oaf_17315,nonmaize_annual,crop,45.0,0.0,clb,0,0.2706909477710724,3624.4833984375,-999,-999,0.0,2.0,2.0,100.0,34665,2022_Season_B,training,20220301,1,878.17731,2169.97613301,46.58300261908843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000877f,oaf_23606,nonmaize_annual,crop,53.0,0.0,clb,0,0.17539846897125244,3280.8857421875,-999,-999,0.0,2.0,2.0,100.0,34687,2022_Season_B,training,20220301,1,80.93800399999999,199.997807884,14.142058120514143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000878b,oaf_20157,nonmaize_annual,crop,27.0,0.0,clb,0,0.16262854635715485,3273.6025390625,-999,-999,0.0,2.0,2.0,100.0,34699,2022_Season_B,training,20220301,1,309.18316650390625,763.9916130700001,27.64039820751503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000879a,oaf_16288,nonmaize_annual,crop,44.0,0.0,clb,0,0.2059473991394043,3799.09375,-999,-999,0.0,2.0,2.0,100.0,34714,2022_Season_B,testing,20220301,1,404.69000244140625,999.9889900000001,31.622602517819434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000879f,oaf_21301,nonmaize_annual,crop,55.0,0.0,clb,0,0.09471399337053299,2536.57568359375,-999,-999,0.0,2.0,2.0,100.0,34719,2022_Season_B,testing,20220301,1,1133.1319580078125,2799.969172,52.914734923270665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008826,oaf_17091,nonmaize_annual,crop,45.0,0.0,clb,0,0.2581024467945099,4014.1708984375,-999,-999,0.0,2.0,2.0,100.0,34854,2022_Season_B,testing,20220301,1,578.1285400390625,1428.5556223400001,37.79623820355671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008838,oaf_17454,nonmaize_annual,crop,31.0,0.0,clb,0,0.37836360931396484,2635.1708984375,-999,-999,0.0,2.0,2.0,100.0,34872,2022_Season_B,training,20220301,1,1052.1939697265625,2599.971374,50.989914434130995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008860,oaf_18852,nonmaize_annual,crop,42.0,0.0,clb,0,0.6180524826049805,3838.87646484375,883.7662353515625,3838.87646484375,0.0,1.0,1.0,100.0,34912,2022_Season_B,training,20220301,1,483.31546000000003,1194.2725016600002,34.55824795414259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_00000000000000008864,oaf_16057,nonmaize_annual,crop,45.0,0.0,clb,0,0.11826583743095398,4262.16943359375,-999,-999,0.0,2.0,2.0,100.0,34916,2022_Season_B,training,20220301,1,971.2559800000001,2399.9735265800005,48.98952466170702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_Season_B_2022_Season_B_0000000000000000886a,oaf_21559,nonmaize_annual,crop,44.0,0.0,clb,0,0.07821729779243469,3323.5556640625,-999,-999,0.0,2.0,2.0,100.0,34922,2022_Season_B,training,20220301,1,696.0668300000001,1719.9811369300003,41.47265529152914,"{""type"":""MultiPoint"",""coordinates"":[]}"
